CUI1,AUI1,STYPE1,REL,CUI2,AUI2,STYPE2,RELA,RUI,SRUI,SAB,SL,RG,DIR,SUPPRESS,CVF,cui2
C2364333,NULL,CUI,RO,C1563743,NULL,CUI,NULL,R78262126,NULL,MTH,MTH,NULL,NULL,N,NULL,C2364333
C2364333,NULL,CUI,RO,C0028754,NULL,CUI,NULL,R96766281,NULL,MTH,MTH,NULL,NULL,N,NULL,C2364333
C0518974,NULL,CUI,RO,C0014068,NULL,CUI,NULL,R03247293,NULL,MTH,MTH,NULL,NULL,N,NULL,C0518974
C0518974,NULL,CUI,RO,C0079102,NULL,CUI,NULL,R03247294,NULL,MTH,MTH,NULL,NULL,N,NULL,C0518974
C0518974,NULL,CUI,RO,C0795687,NULL,CUI,NULL,R03247295,NULL,MTH,MTH,NULL,NULL,N,NULL,C0518974
C0518974,A0886355,CUI,RQ,C0518974,A0886355,AUI,clinically_similar,R03692819,NULL,RAM,RAM,NULL,NULL,N,NULL,C0518974
C0751956,NULL,CUI,RB,C0038454,NULL,CUI,NULL,R117775302,NULL,MTH,MTH,NULL,NULL,N,NULL,C0751956
C0679443,NULL,CUI,RB,C0700292,NULL,CUI,NULL,R02691094,NULL,MTH,MTH,NULL,NULL,N,NULL,C0679443
C0679443,NULL,CUI,RB,C0242184,NULL,CUI,NULL,R02691095,NULL,MTH,MTH,NULL,NULL,N,NULL,C0679443
C0679443,NULL,CUI,RN,C0007787,NULL,CUI,NULL,R02905090,NULL,MTH,MTH,NULL,NULL,N,NULL,C0679443
C0679443,NULL,CUI,RN,C0014068,NULL,CUI,NULL,R02905091,NULL,MTH,MTH,NULL,NULL,N,NULL,C0679443
C0679443,NULL,CUI,RB,C0038454,NULL,CUI,NULL,R33666140,NULL,MTH,MTH,NULL,NULL,N,NULL,C0679443
C0149878,NULL,CUI,RB,C0038454,NULL,CUI,NULL,R33666142,NULL,MTH,MTH,NULL,NULL,N,NULL,C0149878
C0009421,NULL,CUI,RB,C1457887,NULL,CUI,NULL,R02660373,NULL,MTH,MTH,NULL,NULL,N,NULL,C0009421
C0009421,NULL,CUI,RB,C0027765,NULL,CUI,NULL,R02660374,NULL,MTH,MTH,NULL,NULL,N,NULL,C0009421
C0009421,NULL,CUI,RN,C0268009,NULL,CUI,NULL,R02848108,NULL,MTH,MTH,NULL,NULL,N,NULL,C0009421
C0009421,NULL,CUI,RN,C0021646,NULL,CUI,NULL,R02848109,NULL,MTH,MTH,NULL,NULL,N,NULL,C0009421
C0009421,NULL,CUI,RN,C0019147,NULL,CUI,NULL,R02848110,NULL,MTH,MTH,NULL,NULL,N,NULL,C0009421
C0009421,NULL,CUI,RO,C0242670,NULL,CUI,NULL,R03033214,NULL,MTH,MTH,NULL,NULL,N,NULL,C0009421
C0009421,NULL,CUI,RO,C0019151,NULL,CUI,NULL,R03033216,NULL,MTH,MTH,NULL,NULL,N,NULL,C0009421
C0009421,NULL,CUI,RO,C0234428,NULL,CUI,NULL,R03033217,NULL,MTH,MTH,NULL,NULL,N,NULL,C0009421
C0009421,NULL,CUI,RO,C0860634,NULL,CUI,NULL,R03033219,NULL,MTH,MTH,NULL,NULL,N,NULL,C0009421
C0009421,NULL,CUI,RO,C0013144,NULL,CUI,NULL,R03033220,NULL,MTH,MTH,NULL,NULL,N,NULL,C0009421
C0009421,NULL,CUI,RO,C0920289,NULL,CUI,NULL,R03033221,NULL,MTH,MTH,NULL,NULL,N,NULL,C0009421
C0009421,NULL,CUI,RO,C0234439,NULL,CUI,NULL,R03033225,NULL,MTH,MTH,NULL,NULL,N,NULL,C0009421
C0009421,NULL,CUI,RO,C0549249,NULL,CUI,NULL,R03033226,NULL,MTH,MTH,NULL,NULL,N,NULL,C0009421
C0009421,NULL,CUI,RO,C2707410,NULL,CUI,NULL,R111407355,NULL,MTH,MTH,NULL,NULL,N,NULL,C0009421
C0009421,NULL,CUI,RO,C0085628,NULL,CUI,NULL,R116654494,NULL,MTH,MTH,NULL,NULL,N,NULL,C0009421
C0009421,NULL,CUI,RO,C0023944,NULL,CUI,NULL,R116657534,NULL,MTH,MTH,NULL,NULL,N,NULL,C0009421
C0009421,NULL,CUI,RO,C0002915,NULL,CUI,NULL,R15814054,NULL,MTH,MTH,NULL,NULL,N,NULL,C0009421
C0009421,NULL,CUI,RO,C0007820,NULL,CUI,NULL,R19370337,NULL,MTH,MTH,NULL,NULL,N,NULL,C0009421
C0009421,NULL,CUI,RO,C0038454,NULL,CUI,NULL,R33666144,NULL,MTH,MTH,NULL,NULL,N,NULL,C0009421
C0009421,NULL,CUI,RO,C3263723,NULL,CUI,NULL,R48544310,NULL,MTH,MTH,NULL,NULL,N,NULL,C0009421
C0009421,NULL,CUI,RO,C0041657,NULL,CUI,NULL,R49844165,NULL,MTH,MTH,NULL,NULL,N,NULL,C0009421
C0009421,NULL,CUI,RN,C0020457,NULL,CUI,NULL,R92277385,NULL,MTH,MTH,NULL,NULL,N,NULL,C0009421
C0018946,NULL,CUI,RB,C0018944,NULL,CUI,NULL,R02663769,NULL,MTH,MTH,NULL,NULL,N,NULL,C0018946
C0018946,NULL,CUI,RB,C0728936,NULL,CUI,NULL,R02663771,NULL,MTH,MTH,NULL,NULL,N,NULL,C0018946
C0018946,NULL,CUI,RB,C0151699,NULL,CUI,NULL,R02663774,NULL,MTH,MTH,NULL,NULL,N,NULL,C0018946
C0018946,NULL,CUI,RN,C0160238,NULL,CUI,NULL,R02858558,NULL,MTH,MTH,NULL,NULL,N,NULL,C0018946
C0018946,NULL,CUI,RN,C0160239,NULL,CUI,NULL,R02858559,NULL,MTH,MTH,NULL,NULL,N,NULL,C0018946
C0018946,NULL,CUI,RN,C0160240,NULL,CUI,NULL,R02858560,NULL,MTH,MTH,NULL,NULL,N,NULL,C0018946
C0018946,NULL,CUI,RN,C0160241,NULL,CUI,NULL,R02858561,NULL,MTH,MTH,NULL,NULL,N,NULL,C0018946
C0018946,NULL,CUI,RN,C0160242,NULL,CUI,NULL,R02858562,NULL,MTH,MTH,NULL,NULL,N,NULL,C0018946
C0018946,NULL,CUI,RN,C0160243,NULL,CUI,NULL,R02858563,NULL,MTH,MTH,NULL,NULL,N,NULL,C0018946
C0018946,NULL,CUI,RN,C0160244,NULL,CUI,NULL,R02858564,NULL,MTH,MTH,NULL,NULL,N,NULL,C0018946
C0018946,NULL,CUI,RN,C0160245,NULL,CUI,NULL,R02858565,NULL,MTH,MTH,NULL,NULL,N,NULL,C0018946
C0018946,NULL,CUI,RN,C0160247,NULL,CUI,NULL,R02858566,NULL,MTH,MTH,NULL,NULL,N,NULL,C0018946
C0018946,NULL,CUI,RN,C0160253,NULL,CUI,NULL,R02858571,NULL,MTH,MTH,NULL,NULL,N,NULL,C0018946
C0018946,NULL,CUI,RN,C0749095,NULL,CUI,NULL,R02858572,NULL,MTH,MTH,NULL,NULL,N,NULL,C0018946
C0018946,NULL,CUI,RN,C0273097,NULL,CUI,NULL,R02858573,NULL,MTH,MTH,NULL,NULL,N,NULL,C0018946
C0018946,NULL,CUI,RN,C0160237,NULL,CUI,NULL,R02858575,NULL,MTH,MTH,NULL,NULL,N,NULL,C0018946
C0018946,NULL,CUI,RN,C0160246,NULL,CUI,NULL,R02858576,NULL,MTH,MTH,NULL,NULL,N,NULL,C0018946
C0018946,NULL,CUI,RN,C0160248,NULL,CUI,NULL,R02858577,NULL,MTH,MTH,NULL,NULL,N,NULL,C0018946
C0018946,NULL,CUI,RN,C0542322,NULL,CUI,NULL,R02858578,NULL,MTH,MTH,NULL,NULL,N,NULL,C0018946
C0018946,NULL,CUI,RN,C0475060,NULL,CUI,NULL,R02858579,NULL,MTH,MTH,NULL,NULL,N,NULL,C0018946
C0018946,A19654988,CUI,RQ,C0018946,A0456164,AUI,clinically_similar,R03689001,NULL,RAM,RAM,NULL,NULL,N,NULL,C0018946
C0018946,NULL,CUI,RN,C0160249,NULL,CUI,NULL,R132367279,NULL,MTH,MTH,NULL,NULL,N,NULL,C0018946
C0018946,NULL,CUI,RN,C0160250,NULL,CUI,NULL,R132367287,NULL,MTH,MTH,NULL,NULL,N,NULL,C0018946
C0018946,NULL,CUI,RN,C0160251,NULL,CUI,NULL,R132367295,NULL,MTH,MTH,NULL,NULL,N,NULL,C0018946
C0018946,NULL,CUI,RN,C0160252,NULL,CUI,NULL,R132367303,NULL,MTH,MTH,NULL,NULL,N,NULL,C0018946
C0018946,NULL,CUI,RO,C0038454,NULL,CUI,NULL,R33666146,NULL,MTH,MTH,NULL,NULL,N,NULL,C0018946
C0018946,NULL,CUI,RB,C0019080,NULL,CUI,NULL,R38372331,NULL,MTH,MTH,NULL,NULL,N,NULL,C0018946
C0018946,NULL,CUI,RB,C0042373,NULL,CUI,NULL,R91969346,NULL,MTH,MTH,NULL,NULL,N,NULL,C0018946
C2937358,NULL,CUI,RO,C0007784,NULL,CUI,NULL,R158294285,NULL,MTH,MTH,NULL,NULL,N,NULL,C2937358
C2937358,NULL,CUI,RO,C0553692,NULL,CUI,NULL,R158294314,NULL,MTH,MTH,NULL,NULL,N,NULL,C2937358
C2937358,NULL,CUI,RO,C0596793,NULL,CUI,NULL,R161394761,NULL,MTH,MTH,NULL,NULL,N,NULL,C2937358
C2937358,NULL,CUI,RO,C0542007,NULL,CUI,NULL,R28729371,NULL,MTH,MTH,NULL,NULL,N,NULL,C2937358
C2937358,NULL,CUI,RB,C0007820,NULL,CUI,NULL,R28729391,NULL,MTH,MTH,NULL,NULL,N,NULL,C2937358
C2937358,NULL,CUI,RO,C1318552,NULL,CUI,NULL,R28729409,NULL,MTH,MTH,NULL,NULL,N,NULL,C2937358
C2937358,NULL,CUI,RO,C0021870,NULL,CUI,NULL,R28729411,NULL,MTH,MTH,NULL,NULL,N,NULL,C2937358
C2937358,NULL,CUI,RO,C0160273,NULL,CUI,NULL,R28729413,NULL,MTH,MTH,NULL,NULL,N,NULL,C2937358
C2937358,NULL,CUI,RN,C0270191,NULL,CUI,NULL,R28729417,NULL,MTH,MTH,NULL,NULL,N,NULL,C2937358
C2937358,NULL,CUI,RO,C0006104,NULL,CUI,NULL,R28729419,NULL,MTH,MTH,NULL,NULL,N,NULL,C2937358
C2937358,NULL,CUI,RO,C0265076,NULL,CUI,NULL,R28729434,NULL,MTH,MTH,NULL,NULL,N,NULL,C2937358
C2937358,NULL,CUI,RO,C0238309,NULL,CUI,NULL,R28729436,NULL,MTH,MTH,NULL,NULL,N,NULL,C2937358
C2937358,NULL,CUI,RN,C0155719,NULL,CUI,NULL,R28729438,NULL,MTH,MTH,NULL,NULL,N,NULL,C2937358
C2937358,NULL,CUI,RO,C0149854,NULL,CUI,NULL,R28729440,NULL,MTH,MTH,NULL,NULL,N,NULL,C2937358
C2937358,NULL,CUI,RO,C0038525,NULL,CUI,NULL,R28729442,NULL,MTH,MTH,NULL,NULL,N,NULL,C2937358
C2937358,NULL,CUI,RO,C0240059,NULL,CUI,NULL,R28729444,NULL,MTH,MTH,NULL,NULL,N,NULL,C2937358
C2937358,NULL,CUI,RB,C0728936,NULL,CUI,NULL,R28729446,NULL,MTH,MTH,NULL,NULL,N,NULL,C2937358
C2937358,NULL,CUI,RN,C0270082,NULL,CUI,NULL,R28744711,NULL,MTH,MTH,NULL,NULL,N,NULL,C2937358
C2937358,NULL,CUI,RO,C0038454,NULL,CUI,NULL,R33666151,NULL,MTH,MTH,NULL,NULL,N,NULL,C2937358
C2937358,NULL,CUI,RB,C0019080,NULL,CUI,NULL,R38372243,NULL,MTH,MTH,NULL,NULL,N,NULL,C2937358
C2937358,NULL,CUI,RN,C0865701,NULL,CUI,NULL,R40894683,NULL,MTH,MTH,NULL,NULL,N,NULL,C2937358
C2937358,NULL,CUI,RN,C0865702,NULL,CUI,NULL,R40894685,NULL,MTH,MTH,NULL,NULL,N,NULL,C2937358
C2937358,NULL,CUI,RN,C0865703,NULL,CUI,NULL,R40894687,NULL,MTH,MTH,NULL,NULL,N,NULL,C2937358
C2937358,NULL,CUI,RN,C0865704,NULL,CUI,NULL,R40894689,NULL,MTH,MTH,NULL,NULL,N,NULL,C2937358
C2937358,NULL,CUI,RO,C0007785,NULL,CUI,NULL,R44716045,NULL,MTH,MTH,NULL,NULL,N,NULL,C2937358
C2937358,NULL,CUI,RB,C0042373,NULL,CUI,NULL,R91969641,NULL,MTH,MTH,NULL,NULL,N,NULL,C2937358
C0241799,NULL,CUI,RB,C0038454,NULL,CUI,NULL,R33666159,NULL,MTH,MTH,NULL,NULL,N,NULL,C0241799
C0027765,NULL,CUI,RB,C0679384,NULL,CUI,NULL,R02727981,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RB,C0549573,NULL,CUI,NULL,R02727983,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0003113,NULL,CUI,NULL,R02927347,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0003550,NULL,CUI,NULL,R02927348,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C1510456,NULL,CUI,NULL,R02927349,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0003564,NULL,CUI,NULL,R02927350,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0004114,NULL,CUI,NULL,R02927352,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0004377,NULL,CUI,NULL,R02927354,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0005697,NULL,CUI,NULL,R02927355,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0005745,NULL,CUI,NULL,R02927356,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0006111,NULL,CUI,NULL,R02927357,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0007384,NULL,CUI,NULL,R02927360,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0007758,NULL,CUI,NULL,R02927361,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0007815,NULL,CUI,NULL,R02927362,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0008039,NULL,CUI,NULL,R02927363,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0008489,NULL,CUI,NULL,R02927364,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0009421,NULL,CUI,NULL,R02927366,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0010266,NULL,CUI,NULL,R02927367,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0013362,NULL,CUI,NULL,R02927370,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0013528,NULL,CUI,NULL,R02927372,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0014059,NULL,CUI,NULL,R02927374,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0014394,NULL,CUI,NULL,R02927376,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0014547,NULL,CUI,NULL,R02927377,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0014548,NULL,CUI,NULL,R02927378,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0014549,NULL,CUI,NULL,R02927379,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0015469,NULL,CUI,NULL,R02927382,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0017639,NULL,CUI,NULL,R02927383,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0019825,NULL,CUI,NULL,R02927384,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0020429,NULL,CUI,NULL,R02927385,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0020580,NULL,CUI,NULL,R02927387,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0025287,NULL,CUI,NULL,R02927388,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0025290,NULL,CUI,NULL,R02927389,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0026826,NULL,CUI,NULL,R02927391,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0026838,NULL,CUI,NULL,R02927393,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0026975,NULL,CUI,NULL,R02927394,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0026976,NULL,CUI,NULL,R02927395,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0027796,NULL,CUI,NULL,R02927399,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0027819,NULL,CUI,NULL,R02927401,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0027858,NULL,CUI,NULL,R02927402,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0029089,NULL,CUI,NULL,R02927405,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0029134,NULL,CUI,NULL,R02927407,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0522224,NULL,CUI,NULL,R02927409,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0031133,NULL,CUI,NULL,R02927414,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0032019,NULL,CUI,NULL,R02927415,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0032541,NULL,CUI,NULL,R02927416,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0032586,NULL,CUI,NULL,R02927417,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0033845,NULL,CUI,NULL,R02927418,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0034933,NULL,CUI,NULL,R02927419,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0035258,NULL,CUI,NULL,R02927420,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0035400,NULL,CUI,NULL,R02927421,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0037822,NULL,CUI,NULL,R02927424,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0037929,NULL,CUI,NULL,R02927425,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0041105,NULL,CUI,NULL,R02927432,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0042376,NULL,CUI,NULL,R02927435,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0700595,NULL,CUI,NULL,R02927436,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0003079,NULL,CUI,NULL,R02927437,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0080178,NULL,CUI,NULL,R02927438,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0080174,NULL,CUI,NULL,R02927439,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0085084,NULL,CUI,NULL,R02927440,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0085136,NULL,CUI,NULL,R02927441,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0086439,NULL,CUI,NULL,R02927443,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0151740,NULL,CUI,NULL,R02927444,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0393444,NULL,CUI,NULL,R02927445,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0242422,NULL,CUI,NULL,R02927446,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0270890,NULL,CUI,NULL,R02927448,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0150450,NULL,CUI,NULL,R02927449,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0677499,NULL,CUI,NULL,R02927450,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0234985,NULL,CUI,NULL,R02927451,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C3163932,NULL,CUI,NULL,R02927452,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0151490,NULL,CUI,NULL,R02927453,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0494507,NULL,CUI,NULL,R02927454,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0152027,NULL,CUI,NULL,R02927455,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0233844,NULL,CUI,NULL,R02927456,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0235025,NULL,CUI,NULL,R02927457,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0683369,NULL,CUI,NULL,R02927459,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0683396,NULL,CUI,NULL,R02927460,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0262405,NULL,CUI,NULL,R02927461,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0524851,NULL,CUI,NULL,R02927462,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0014065,NULL,CUI,NULL,R02927463,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0151494,NULL,CUI,NULL,R02927464,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0151532,NULL,CUI,NULL,R02927465,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0151560,NULL,CUI,NULL,R02927466,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0151911,NULL,CUI,NULL,R02927468,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0085584,NULL,CUI,NULL,R02927470,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0016579,NULL,CUI,NULL,R02927471,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0026650,NULL,CUI,NULL,R02927473,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0009952,NULL,CUI,NULL,R02927475,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0018979,NULL,CUI,NULL,R02927476,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0235032,NULL,CUI,NULL,R02927477,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0234987,NULL,CUI,NULL,R02927478,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0235060,NULL,CUI,NULL,R02927479,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0235066,NULL,CUI,NULL,R02927480,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0235014,NULL,CUI,NULL,R02927482,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0221170,NULL,CUI,NULL,R02927483,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0427085,NULL,CUI,NULL,R02927484,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0232766,NULL,CUI,NULL,R02927485,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0151564,NULL,CUI,NULL,R02927486,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0023218,NULL,CUI,NULL,R02927487,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0262424,NULL,CUI,NULL,R02927488,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0149958,NULL,CUI,NULL,R02927489,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0343495,NULL,CUI,NULL,R02927491,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0700075,NULL,CUI,NULL,R02927492,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0700078,NULL,CUI,NULL,R02927493,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0700079,NULL,CUI,NULL,R02927494,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0700095,NULL,CUI,NULL,R02927497,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0700129,NULL,CUI,NULL,R02927498,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0700153,NULL,CUI,NULL,R02927500,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0033790,NULL,CUI,NULL,R02927502,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0813217,NULL,CUI,NULL,R02927504,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0029124,NULL,CUI,NULL,R02927506,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
C0027765,NULL,CUI,RN,C0702141,NULL,CUI,NULL,R02927509,NULL,MTH,MTH,NULL,NULL,N,NULL,C0027765
